,1.A.17.1.1,1.A.17.1.10,1.A.17.1.11,1.A.17.1.12,1.A.17.1.13,1.A.17.1.14,1.A.17.1.15,1.A.17.1.16,1.A.17.1.17,1.A.17.1.18,1.A.17.1.2,1.A.17.1.3,1.A.17.1.4,1.A.17.1.5,1.A.17.1.6,1.A.17.1.7,1.A.17.1.8,1.A.17.1.9,1.A.17.2.1,1.A.17.2.2,1.A.17.2.3,1.A.17.2.4,1.A.17.2.5,1.A.17.3.1,1.A.17.3.10,1.A.17.3.11,1.A.17.3.2,1.A.17.3.3,1.A.17.3.4,1.A.17.3.5,1.A.17.3.6,1.A.17.3.7,1.A.17.3.8,1.A.17.3.9,1.A.17.4.1,1.A.17.4.10,1.A.17.4.11,1.A.17.4.2,1.A.17.4.3,1.A.17.4.4,1.A.17.4.5,1.A.17.4.6,1.A.17.4.7,1.A.17.4.8,1.A.17.4.9,1.A.17.5.1,1.A.17.5.10,1.A.17.5.11,1.A.17.5.12,1.A.17.5.2,1.A.17.5.3,1.A.17.5.4,1.A.17.5.5,1.A.17.5.6,1.A.17.5.7,1.A.17.5.8,1.A.17.5.9,1.A.17.6.1,1.A.17.6.2,1.A.17.6.3,1.A.17.6.4,1.A.17.6.5,1.A.17.6.6,1.A.17.6.7,1.A.17.7.1,1.A.17.7.2,1.A.17.7.3,1.A.17.7.4,1.A.17.7.5
1.A.17.3.1,10.0,3.4246575342465753,3.5335689045936394,10.0,3.236245954692557,3.5714285714285716,3.367003367003367,2.9411764705882355,4.0983606557377055,4.016064257028113,4.048582995951417,10.0,10.0,3.90625,3.6900369003690034,3.0959752321981426,4.0983606557377055,3.3112582781456954,2.109704641350211,2.1645021645021645,2.2573363431151243,3.7593984962406015,2.6109660574412534,0.02544011397171059,2.247191011235955,1.303780964797914,0.33411293017039756,0.4703668861712136,0.966183574879227,0.5763688760806917,1.3404825737265416,2.070393374741201,2.05761316872428,2.0491803278688527,10.0,3.4246575342465753,3.067484662576687,3.115264797507788,3.8314176245210727,2.457002457002457,3.4246575342465753,3.508771929824561,3.9682539682539684,3.90625,3.0303030303030303,4.219409282700422,4.132231404958678,3.1847133757961785,10.0,10.0,3.597122302158273,2.4154589371980677,4.132231404958678,3.9682539682539684,3.663003663003663,3.8610038610038613,4.048582995951417,3.367003367003367,3.389830508474576,3.4482758620689653,3.9682539682539684,3.663003663003663,3.048780487804878,3.3112582781456954,10.0,4.219409282700422,3.115264797507788,10.0,3.8314176245210727
1.A.17.3.10,10.0,3.5714285714285716,4.444444444444445,10.0,4.081632653061225,10.0,10.0,3.8461538461538463,10.0,10.0,10.0,10.0,4.273504273504273,10.0,4.273504273504273,3.875968992248062,4.149377593360995,10.0,2.785515320334262,3.9682539682539684,3.802281368821293,3.3444816053511706,10.0,2.247191011235955,0.060371890847621346,1.99203187250996,3.0303030303030303,1.5360983102918588,1.7543859649122806,1.9011406844106464,1.8450184501845017,1.855287569573284,1.4880952380952381,1.3245033112582782,10.0,4.149377593360995,10.0,10.0,4.464285714285714,10.0,4.0,3.5211267605633805,10.0,10.0,10.0,3.4013605442176873,3.4013605442176873,3.4602076124567476,3.4602076124567476,2.0408163265306123,2.2172949002217295,3.9215686274509802,2.73972602739726,10.0,3.7593984962406015,3.875968992248062,3.105590062111801,10.0,10.0,10.0,10.0,3.816793893129771,4.149377593360995,10.0,3.9215686274509802,3.8610038610038613,4.081632653061225,3.067484662576687,3.9215686274509802
1.A.17.3.11,10.0,4.166666666666667,10.0,3.389830508474576,2.525252525252525,3.1948881789137378,3.937007874015748,2.6109660574412534,10.0,3.7313432835820897,3.875968992248062,3.8910505836575875,4.366812227074236,10.0,3.257328990228013,4.166666666666667,10.0,10.0,1.358695652173913,2.4271844660194173,4.219409282700422,2.493765586034913,3.6764705882352944,1.303780964797914,1.99203187250996,0.05222477543346564,2.652519893899204,1.557632398753894,3.8610038610038613,2.0964360587002093,1.9157088122605364,1.694915254237288,1.0559662090813093,1.8115942028985506,3.508771929824561,3.787878787878788,4.166666666666667,4.016064257028113,10.0,2.7777777777777777,4.424778761061947,4.201680672268908,10.0,3.937007874015748,3.3112582781456954,3.6496350364963503,2.6178010471204187,3.41296928327645,2.8011204481792715,2.0120724346076457,2.358490566037736,1.834862385321101,2.6246719160104988,3.012048192771084,4.016064257028113,3.5714285714285716,3.0395136778115504,2.785515320334262,2.816901408450704,2.9761904761904763,3.98406374501992,4.3478260869565215,3.125,2.6954177897574123,3.3112582781456954,2.1929824561403506,3.558718861209964,3.41296928327645,3.012048192771084
1.A.17.3.2,10.0,10.0,10.0,4.23728813559322,3.8461538461538463,3.6764705882352944,10.0,3.7037037037037037,4.405286343612335,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.7735849056603774,4.273504273504273,3.6764705882352944,4.23728813559322,4.6082949308755765,3.8314176245210727,0.33411293017039756,3.0303030303030303,2.652519893899204,0.07457121551081283,0.6253908692933083,1.3623978201634876,0.6949270326615705,2.450980392156863,2.9940119760479043,3.076923076923077,3.076923076923077,10.0,10.0,10.0,10.0,4.273504273504273,10.0,3.5842293906810037,10.0,10.0,3.787878787878788,4.25531914893617,4.273504273504273,4.0650406504065035,3.802281368821293,2.6178010471204187,3.012048192771084,2.849002849002849,3.7735849056603774,4.405286343612335,10.0,3.90625,3.7037037037037037,3.3003300330033003,10.0,4.504504504504505,10.0,3.98406374501992,4.504504504504505,4.184100418410042,10.0,4.366812227074236,4.273504273504273,10.0,3.6764705882352944,3.6363636363636362
1.A.17.3.3,10.0,3.7037037037037037,3.9215686274509802,3.816793893129771,10.0,2.5510204081632653,10.0,3.717472118959108,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.941747572815534,3.6900369003690034,3.7735849056603774,4.366812227074236,2.4271844660194173,0.4703668861712136,1.5360983102918588,1.557632398753894,0.6253908692933083,0.0839278220730172,0.7052186177715091,0.47801147227533464,0.9718172983479105,1.440922190201729,1.841620626151013,2.0746887966804977,10.0,3.5335689045936394,3.3333333333333335,3.2051282051282053,10.0,3.2051282051282053,10.0,4.23728813559322,4.032258064516129,10.0,4.11522633744856,10.0,10.0,3.6496350364963503,4.166666666666667,4.081632653061225,3.8461538461538463,3.9682539682539684,3.8910505836575875,4.219409282700422,10.0,3.717472118959108,4.149377593360995,3.787878787878788,3.802281368821293,10.0,10.0,10.0,10.0,4.310344827586207,3.1948881789137378,2.9673590504451037,2.73972602739726,3.0864197530864197,3.2894736842105265
1.A.17.3.4,10.0,10.0,3.3112582781456954,3.7593984962406015,4.201680672268908,4.385964912280701,10.0,3.787878787878788,4.201680672268908,10.0,4.385964912280701,10.0,4.032258064516129,10.0,10.0,3.8610038610038613,4.032258064516129,3.3112582781456954,4.291845493562231,4.11522633744856,4.444444444444445,10.0,2.9411764705882355,0.966183574879227,1.7543859649122806,3.8610038610038613,1.3623978201634876,0.7052186177715091,0.047734975416487656,1.146788990825688,1.6233766233766234,2.487562189054726,3.4843205574912894,2.9411764705882355,4.201680672268908,3.787878787878788,4.201680672268908,10.0,3.8314176245210727,3.6900369003690034,10.0,10.0,10.0,10.0,3.717472118959108,4.149377593360995,3.278688524590164,10.0,4.149377593360995,2.5906735751295336,2.985074626865672,3.0030030030030033,10.0,4.201680672268908,10.0,10.0,3.7593984962406015,10.0,3.717472118959108,3.4246575342465753,4.0650406504065035,3.8314176245210727,4.032258064516129,4.385964912280701,3.048780487804878,3.278688524590164,4.11522633744856,10.0,2.958579881656805
1.A.17.3.5,4.184100418410042,4.219409282700422,4.291845493562231,10.0,10.0,4.385964912280701,3.4965034965034962,10.0,10.0,10.0,4.219409282700422,10.0,4.016064257028113,10.0,10.0,4.3478260869565215,10.0,10.0,3.0303030303030303,3.6764705882352944,10.0,3.3112582781456954,10.0,0.5763688760806917,1.9011406844106464,2.0964360587002093,0.6949270326615705,0.47801147227533464,1.146788990825688,0.06711859856366198,1.6025641025641026,1.6863406408094437,1.7761989342806395,2.3255813953488373,4.291845493562231,2.8089887640449436,10.0,4.0650406504065035,3.98406374501992,3.067484662576687,3.4364261168384878,4.0983606557377055,10.0,4.219409282700422,10.0,10.0,10.0,4.219409282700422,4.25531914893617,4.016064257028113,3.98406374501992,10.0,4.219409282700422,4.385964912280701,4.291845493562231,3.5842293906810037,4.25531914893617,10.0,10.0,3.5211267605633805,3.389830508474576,3.7037037037037037,4.3478260869565215,4.3478260869565215,2.717391304347826,2.7027027027027026,4.424778761061947,10.0,3.134796238244514
1.A.17.3.6,3.115264797507788,4.0650406504065035,4.0650406504065035,3.6496350364963503,3.378378378378378,2.6954177897574123,4.366812227074236,3.623188405797101,4.310344827586207,4.016064257028113,2.4390243902439024,3.98406374501992,2.557544757033248,3.3444816053511706,10.0,4.149377593360995,3.3222591362126246,2.6455026455026456,2.493765586034913,2.7932960893854752,10.0,10.0,1.6420361247947455,1.3404825737265416,1.8450184501845017,1.9157088122605364,2.450980392156863,0.9718172983479105,1.6233766233766234,1.6025641025641026,0.042363905952128786,1.3966480446927376,1.7271157167530224,1.9230769230769231,3.717472118959108,4.366812227074236,3.90625,3.98406374501992,3.5211267605633805,3.4965034965034962,10.0,10.0,10.0,3.8314176245210727,3.4364261168384878,1.8867924528301887,2.6954177897574123,2.73224043715847,1.779359430604982,1.834862385321101,1.7331022530329288,2.680965147453083,2.0533880903490758,3.90625,3.0030030030030033,3.5211267605633805,2.680965147453083,10.0,3.717472118959108,3.4364261168384878,4.016064257028113,4.149377593360995,3.90625,3.115264797507788,3.1645569620253164,2.232142857142857,2.127659574468085,3.3222591362126246,2.915451895043732
1.A.17.3.7,3.2679738562091503,4.25531914893617,4.132231404958678,3.90625,3.1645569620253164,2.05761316872428,4.0650406504065035,2.237136465324385,3.90625,10.0,2.5380710659898478,3.134796238244514,2.6954177897574123,3.6496350364963503,3.1645569620253164,2.247191011235955,3.125,1.8083182640144666,1.8691588785046729,2.05761316872428,3.3112582781456954,3.215434083601286,2.0833333333333335,2.070393374741201,1.855287569573284,1.694915254237288,2.9940119760479043,1.440922190201729,2.487562189054726,1.6863406408094437,1.3966480446927376,0.05711674663011195,1.5552099533437014,2.0876826722338206,3.952569169960474,3.7735849056603774,3.4482758620689653,3.0959752321981426,4.149377593360995,2.9761904761904763,3.2894736842105265,10.0,4.0650406504065035,4.132231404958678,3.7313432835820897,3.3444816053511706,3.389830508474576,3.98406374501992,3.3112582781456954,2.178649237472767,2.178649237472767,2.331002331002331,3.623188405797101,10.0,10.0,3.7453183520599254,3.3444816053511706,3.952569169960474,10.0,4.166666666666667,4.25531914893617,3.90625,3.875968992248062,4.166666666666667,3.0581039755351678,2.5062656641604013,2.237136465324385,2.272727272727273,2.857142857142857
1.A.17.3.8,2.5906735751295336,4.048582995951417,4.424778761061947,3.98406374501992,2.4038461538461537,3.0581039755351678,4.201680672268908,2.7777777777777777,3.1545741324921135,4.405286343612335,2.8328611898017,3.3557046979865772,2.73224043715847,3.8610038610038613,3.278688524590164,2.873563218390805,4.273504273504273,2.73972602739726,2.066115702479339,2.5510204081632653,4.166666666666667,2.262443438914027,2.5,2.05761316872428,1.4880952380952381,1.0559662090813093,3.076923076923077,1.841620626151013,3.4843205574912894,1.7761989342806395,1.7271157167530224,1.5552099533437014,0.06317119393556538,0.4032258064516129,4.081632653061225,4.310344827586207,4.291845493562231,3.90625,3.367003367003367,3.8610038610038613,3.558718861209964,3.389830508474576,4.149377593360995,4.166666666666667,3.257328990228013,4.310344827586207,2.7932960893854752,3.144654088050314,3.717472118959108,2.4154589371980677,2.2026431718061676,2.9761904761904763,3.0030030030030033,3.4722222222222223,4.23728813559322,3.875968992248062,3.4843205574912894,3.508771929824561,3.115264797507788,4.132231404958678,3.5211267605633805,3.7735849056603774,4.016064257028113,3.663003663003663,2.680965147453083,2.9940119760479043,2.6178010471204187,3.952569169960474,2.6737967914438503
1.A.17.3.9,4.23728813559322,4.329004329004329,3.41296928327645,3.4965034965034962,3.7313432835820897,3.4246575342465753,10.0,3.2051282051282053,3.816793893129771,10.0,4.0,4.385964912280701,3.8461538461538463,4.032258064516129,3.6363636363636362,4.201680672268908,3.0864197530864197,2.932551319648094,2.3866348448687353,3.236245954692557,2.525252525252525,2.0242914979757085,2.8011204481792715,2.0491803278688527,1.3245033112582782,1.8115942028985506,3.076923076923077,2.0746887966804977,2.9411764705882355,2.3255813953488373,1.9230769230769231,2.0876826722338206,0.4032258064516129,0.06913238852402351,4.0,4.184100418410042,4.424778761061947,3.5714285714285716,4.11522633744856,3.134796238244514,3.9682539682539684,3.8610038610038613,3.937007874015748,10.0,3.875968992248062,3.1545741324921135,3.1746031746031744,3.508771929824561,2.604166666666667,2.710027100271003,2.932551319648094,3.1847133757961785,3.3557046979865772,3.2679738562091503,3.8910505836575875,3.5714285714285716,2.8011204481792715,3.98406374501992,3.134796238244514,3.9215686274509802,3.6101083032490977,3.9682539682539684,4.149377593360995,3.597122302158273,2.9761904761904763,2.0964360587002093,2.9761904761904763,3.3333333333333335,3.115264797507788
1.A.17.4.1,4.291845493562231,4.464285714285714,4.166666666666667,10.0,3.367003367003367,4.424778761061947,4.23728813559322,4.291845493562231,10.0,3.802281368821293,3.4722222222222223,10.0,10.0,3.4246575342465753,4.081632653061225,3.9682539682539684,4.11522633744856,3.8910505836575875,2.242152466367713,3.3112582781456954,3.597122302158273,3.4482758620689653,3.278688524590164,10.0,10.0,3.508771929824561,10.0,10.0,4.201680672268908,4.291845493562231,3.717472118959108,3.952569169960474,4.081632653061225,4.0,0.07049700387733521,0.8424599831508003,0.7235890014471781,0.6963788300835655,0.7189072609633358,0.7352941176470589,0.5567928730512249,0.14255167498218105,0.30931023816888337,0.2874389192296637,0.3688675765400221,10.0,10.0,4.424778761061947,10.0,4.424778761061947,3.7593984962406015,10.0,4.166666666666667,3.2894736842105265,4.329004329004329,3.9682539682539684,10.0,2.3255813953488373,1.3966480446927376,2.3255813953488373,1.8656716417910448,2.9411764705882355,2.906976744186047,1.996007984031936,4.166666666666667,3.4482758620689653,10.0,4.524886877828054,4.464285714285714
1.A.17.4.10,3.7735849056603774,10.0,10.0,3.816793893129771,3.6900369003690034,10.0,3.6900369003690034,10.0,4.184100418410042,4.444444444444445,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0964360587002093,1.834862385321101,3.2894736842105265,3.508771929824561,2.6881720430107525,3.4246575342465753,4.149377593360995,3.787878787878788,10.0,3.5335689045936394,3.787878787878788,2.8089887640449436,4.366812227074236,3.7735849056603774,4.310344827586207,4.184100418410042,0.8424599831508003,0.07887057338906853,0.643915003219575,0.675219446320054,0.7993605115907274,0.5503577325261421,0.5546311702717692,0.7861635220125786,1.1848341232227488,1.3003901170351104,1.2658227848101267,4.444444444444445,10.0,4.444444444444445,3.7453183520599254,10.0,10.0,3.597122302158273,10.0,10.0,10.0,10.0,4.504504504504505,3.9215686274509802,1.890359168241966,2.272727272727273,3.0959752321981426,2.906976744186047,1.9607843137254901,2.7932960893854752,4.11522633744856,10.0,10.0,10.0,4.149377593360995
1.A.17.4.11,10.0,10.0,10.0,10.0,10.0,10.0,4.424778761061947,10.0,10.0,10.0,4.424778761061947,3.5842293906810037,4.366812227074236,10.0,10.0,4.329004329004329,4.048582995951417,4.081632653061225,2.3041474654377883,3.4965034965034962,3.6363636363636362,4.016064257028113,2.638522427440633,3.067484662576687,10.0,4.166666666666667,10.0,3.3333333333333335,4.201680672268908,10.0,3.90625,3.4482758620689653,4.291845493562231,4.424778761061947,0.7235890014471781,0.643915003219575,0.0871383757406762,0.11444266422522317,0.9041591320072333,0.7062146892655368,0.4618937644341801,0.7204610951008645,1.0162601626016259,0.7855459544383346,0.8912655971479501,10.0,4.566210045662101,4.524886877828054,4.048582995951417,10.0,10.0,4.201680672268908,10.0,4.201680672268908,10.0,4.201680672268908,4.273504273504273,2.5510204081632653,1.4144271570014144,1.7825311942959001,1.996007984031936,2.985074626865672,1.6286644951140066,3.1645569620253164,3.3557046979865772,10.0,10.0,10.0,4.132231404958678
1.A.17.4.2,10.0,10.0,3.717472118959108,10.0,10.0,4.504504504504505,4.385964912280701,10.0,10.0,10.0,4.016064257028113,4.032258064516129,4.329004329004329,4.385964912280701,10.0,3.875968992248062,10.0,4.166666666666667,1.9193857965451055,2.932551319648094,3.7313432835820897,4.424778761061947,2.9498525073746316,3.115264797507788,10.0,4.016064257028113,10.0,3.2051282051282053,10.0,4.0650406504065035,3.98406374501992,3.0959752321981426,3.90625,3.5714285714285716,0.6963788300835655,0.675219446320054,0.11444266422522317,0.09350163627863488,0.7993605115907274,0.6906077348066297,0.5096839959225281,0.7147962830593281,1.0224948875255624,0.8012820512820513,0.8992805755395683,10.0,4.219409282700422,4.385964912280701,4.23728813559322,10.0,10.0,10.0,3.787878787878788,4.310344827586207,10.0,4.219409282700422,10.0,2.604166666666667,1.278772378516624,1.8656716417910448,1.9047619047619047,3.0864197530864197,1.941747572815534,3.134796238244514,3.41296928327645,3.9682539682539684,4.484304932735426,4.484304932735426,4.11522633744856
1.A.17.4.3,10.0,3.0395136778115504,4.273504273504273,10.0,10.0,4.23728813559322,4.524886877828054,10.0,4.032258064516129,3.90625,4.149377593360995,4.11522633744856,3.0864197530864197,3.802281368821293,10.0,4.424778761061947,10.0,4.273504273504273,2.6595744680851063,2.044989775051125,3.4246575342465753,4.11522633744856,2.890173410404624,3.8314176245210727,4.464285714285714,10.0,4.273504273504273,10.0,3.8314176245210727,3.98406374501992,3.5211267605633805,4.149377593360995,3.367003367003367,4.11522633744856,0.7189072609633358,0.7993605115907274,0.9041591320072333,0.7993605115907274,0.07941550190597205,0.4803073967339097,0.7974481658692185,0.7674597083653107,0.9727626459143969,0.9615384615384616,0.9784735812133072,10.0,10.0,10.0,4.0650406504065035,4.273504273504273,4.329004329004329,3.7037037037037037,3.1847133757961785,3.4246575342465753,10.0,3.2051282051282053,10.0,1.7271157167530224,1.297016861219196,1.492537313432836,1.29366106080207,1.5037593984962405,1.4104372355430181,3.4843205574912894,10.0,10.0,3.225806451612903,10.0,4.329004329004329
1.A.17.4.4,10.0,10.0,10.0,3.787878787878788,4.23728813559322,10.0,4.048582995951417,3.7453183520599254,3.8461538461538463,4.273504273504273,10.0,10.0,4.464285714285714,10.0,10.0,10.0,4.0,10.0,1.5360983102918588,2.0040080160320644,2.6455026455026456,2.4330900243309004,1.9305019305019306,2.457002457002457,10.0,2.7777777777777777,10.0,3.2051282051282053,3.6900369003690034,3.067484662576687,3.4965034965034962,2.9761904761904763,3.8610038610038613,3.134796238244514,0.7352941176470589,0.5503577325261421,0.7062146892655368,0.6906077348066297,0.4803073967339097,0.07836376459525116,0.5133470225872689,0.7662835249042146,1.027749229188078,1.0183299389002036,0.945179584120983,4.545454545454546,10.0,4.366812227074236,10.0,10.0,10.0,3.278688524590164,3.5714285714285716,4.366812227074236,10.0,3.98406374501992,4.184100418410042,2.7777777777777777,1.0869565217391304,1.358695652173913,1.4224751066856332,1.6528925619834711,1.1904761904761905,2.2123893805309733,3.7313432835820897,4.329004329004329,3.6363636363636362,10.0,4.201680672268908
1.A.17.4.5,3.4013605442176873,4.291845493562231,10.0,3.6764705882352944,3.98406374501992,3.1948881789137378,3.5211267605633805,3.937007874015748,4.405286343612335,10.0,4.25531914893617,4.524886877828054,3.9215686274509802,3.98406374501992,10.0,10.0,3.937007874015748,4.166666666666667,2.314814814814815,2.577319587628866,4.048582995951417,3.8314176245210727,2.816901408450704,3.4246575342465753,4.0,4.424778761061947,3.5842293906810037,10.0,10.0,3.4364261168384878,10.0,3.2894736842105265,3.558718861209964,3.9682539682539684,0.5567928730512249,0.5546311702717692,0.4618937644341801,0.5096839959225281,0.7974481658692185,0.5133470225872689,0.09615384615384616,0.6049606775559588,0.9881422924901185,0.7163323782234957,0.9813542688910696,4.464285714285714,10.0,3.4722222222222223,4.219409282700422,3.663003663003663,3.875968992248062,3.9682539682539684,10.0,3.3444816053511706,3.6101083032490977,3.717472118959108,4.0650406504065035,2.1052631578947367,1.1918951132300357,1.8796992481203008,1.8315018315018314,2.380952380952381,1.5290519877675839,2.4271844660194173,10.0,10.0,4.3478260869565215,3.5842293906810037,10.0
1.A.17.4.6,4.201680672268908,4.166666666666667,4.291845493562231,4.329004329004329,3.6101083032490977,10.0,4.6082949308755765,3.9682539682539684,4.464285714285714,3.875968992248062,3.8610038610038613,4.329004329004329,4.048582995951417,3.7313432835820897,10.0,4.291845493562231,4.464285714285714,10.0,2.840909090909091,3.6101083032490977,3.3333333333333335,3.4364261168384878,3.4602076124567476,3.508771929824561,3.5211267605633805,4.201680672268908,10.0,4.23728813559322,10.0,4.0983606557377055,10.0,10.0,3.389830508474576,3.8610038610038613,0.14255167498218105,0.7861635220125786,0.7204610951008645,0.7147962830593281,0.7674597083653107,0.7662835249042146,0.6049606775559588,0.0851861316977596,0.3414134516899966,0.315357931251971,0.42176296921130324,10.0,10.0,4.23728813559322,10.0,10.0,10.0,4.464285714285714,10.0,10.0,4.016064257028113,4.366812227074236,10.0,2.444987775061125,1.9880715705765408,2.6954177897574123,1.8796992481203008,2.4038461538461537,2.2883295194508007,2.7472527472527473,4.23728813559322,3.5842293906810037,10.0,10.0,4.545454545454546
1.A.17.4.7,3.8314176245210727,3.7735849056603774,3.6900369003690034,10.0,3.937007874015748,10.0,4.291845493562231,3.717472118959108,3.875968992248062,3.875968992248062,10.0,3.787878787878788,4.329004329004329,3.597122302158273,3.5211267605633805,10.0,4.0983606557377055,4.366812227074236,3.1545741324921135,2.898550724637681,3.546099290780142,4.0650406504065035,3.1545741324921135,3.9682539682539684,10.0,10.0,10.0,4.032258064516129,10.0,10.0,10.0,4.0650406504065035,4.149377593360995,3.937007874015748,0.30931023816888337,1.1848341232227488,1.0162601626016259,1.0224948875255624,0.9727626459143969,1.027749229188078,0.9881422924901185,0.3414134516899966,0.054507794614629894,0.1659475605708596,0.315357931251971,10.0,4.0983606557377055,4.219409282700422,10.0,4.219409282700422,3.802281368821293,3.8610038610038613,3.597122302158273,4.291845493562231,3.546099290780142,10.0,4.366812227074236,2.958579881656805,2.8011204481792715,2.785515320334262,1.5649452269170578,2.2271714922048997,1.9607843137254901,2.958579881656805,10.0,4.219409282700422,4.25531914893617,4.545454545454546,10.0
1.A.17.4.8,3.558718861209964,3.389830508474576,10.0,10.0,3.3112582781456954,10.0,10.0,3.717472118959108,10.0,10.0,10.0,4.25531914893617,4.166666666666667,10.0,3.7593984962406015,10.0,4.3478260869565215,3.257328990228013,3.1545741324921135,3.0395136778115504,3.9682539682539684,4.405286343612335,3.6363636363636362,3.90625,10.0,3.937007874015748,3.787878787878788,10.0,10.0,4.219409282700422,3.8314176245210727,4.132231404958678,4.166666666666667,10.0,0.2874389192296637,1.3003901170351104,0.7855459544383346,0.8012820512820513,0.9615384615384616,1.0183299389002036,0.7163323782234957,0.315357931251971,0.1659475605708596,0.051557022066405445,0.39872408293460926,4.132231404958678,4.219409282700422,4.405286343612335,3.7593984962406015,4.405286343612335,3.8314176245210727,3.4482758620689653,4.016064257028113,4.310344827586207,4.166666666666667,3.8910505836575875,4.310344827586207,2.5510204081632653,3.134796238244514,2.7700831024930745,1.8518518518518519,2.6666666666666665,1.7889087656529516,2.5510204081632653,10.0,3.7593984962406015,10.0,4.016064257028113,10.0
1.A.17.4.9,3.9215686274509802,3.4013605442176873,3.2894736842105265,10.0,2.849002849002849,3.367003367003367,4.0,2.8089887640449436,10.0,3.8314176245210727,3.623188405797101,3.8314176245210727,10.0,2.958579881656805,3.2051282051282053,10.0,3.663003663003663,3.7593984962406015,2.570694087403599,2.7548209366391188,3.623188405797101,3.7593984962406015,2.183406113537118,3.0303030303030303,10.0,3.3112582781456954,4.25531914893617,4.11522633744856,3.717472118959108,10.0,3.4364261168384878,3.7313432835820897,3.257328990228013,3.875968992248062,0.3688675765400221,1.2658227848101267,0.8912655971479501,0.8992805755395683,0.9784735812133072,0.945179584120983,0.9813542688910696,0.42176296921130324,0.315357931251971,0.39872408293460926,0.030734241017918065,3.8314176245210727,4.310344827586207,4.081632653061225,10.0,3.9215686274509802,4.219409282700422,3.367003367003367,4.25531914893617,10.0,10.0,4.166666666666667,10.0,3.236245954692557,2.109704641350211,2.0325203252032518,1.466275659824047,1.893939393939394,2.0,2.5839793281653747,3.9215686274509802,3.4965034965034962,10.0,4.166666666666667,10.0
1.A.17.5.1,10.0,10.0,10.0,10.0,4.405286343612335,10.0,10.0,4.366812227074236,3.8461538461538463,10.0,4.0650406504065035,10.0,4.11522633744856,10.0,10.0,10.0,4.545454545454546,10.0,3.4246575342465753,3.9215686274509802,10.0,4.0983606557377055,10.0,4.219409282700422,3.4013605442176873,3.6496350364963503,4.273504273504273,10.0,4.149377593360995,10.0,1.8867924528301887,3.3444816053511706,4.310344827586207,3.1545741324921135,10.0,4.444444444444445,10.0,10.0,10.0,4.545454545454546,4.464285714285714,10.0,10.0,4.132231404958678,3.8314176245210727,0.09937394415184339,0.38372985418265537,1.0162601626016259,1.1037527593818985,1.1312217194570136,1.2062726176115801,1.4598540145985401,1.2987012987012987,1.2391573729863692,1.2210012210012209,1.0548523206751055,0.37285607755406414,10.0,4.524886877828054,10.0,4.219409282700422,10.0,10.0,3.7037037037037037,3.8610038610038613,2.331002331002331,3.4246575342465753,3.787878787878788,3.7593984962406015
1.A.17.5.10,4.273504273504273,4.464285714285714,4.3478260869565215,4.0650406504065035,3.787878787878788,10.0,3.7593984962406015,10.0,3.816793893129771,4.310344827586207,10.0,4.385964912280701,3.875968992248062,4.524886877828054,10.0,10.0,10.0,4.291845493562231,2.6178010471204187,3.5211267605633805,10.0,4.184100418410042,3.1948881789137378,4.132231404958678,3.4013605442176873,2.6178010471204187,4.0650406504065035,10.0,3.278688524590164,10.0,2.6954177897574123,3.389830508474576,2.7932960893854752,3.1746031746031744,10.0,10.0,4.566210045662101,4.219409282700422,10.0,10.0,10.0,10.0,4.0983606557377055,4.219409282700422,4.310344827586207,0.38372985418265537,0.08722958827634333,0.794912559618442,0.8741258741258741,0.8285004142502072,0.8210180623973727,0.9852216748768473,0.7320644216691069,0.7518796992481203,0.9380863039399625,0.7739938080495357,0.12873326467559218,4.424778761061947,4.464285714285714,4.032258064516129,4.424778761061947,4.132231404958678,10.0,3.546099290780142,3.3112582781456954,2.5,2.1691973969631237,2.5839793281653747,3.6363636363636362
1.A.17.5.11,4.184100418410042,4.504504504504505,4.566210045662101,4.0650406504065035,3.5335689045936394,10.0,4.0650406504065035,4.424778761061947,10.0,10.0,3.7037037037037037,10.0,4.149377593360995,4.385964912280701,3.7313432835820897,3.98406374501992,10.0,2.604166666666667,3.5211267605633805,4.132231404958678,10.0,3.6101083032490977,2.915451895043732,3.1847133757961785,3.4602076124567476,3.41296928327645,3.802281368821293,3.6496350364963503,10.0,4.219409282700422,2.73224043715847,3.98406374501992,3.144654088050314,3.508771929824561,4.424778761061947,4.444444444444445,4.524886877828054,4.385964912280701,10.0,4.366812227074236,3.4722222222222223,4.23728813559322,4.219409282700422,4.405286343612335,4.081632653061225,1.0162601626016259,0.794912559618442,0.09582215408202377,1.594896331738437,1.1547344110854505,1.3986013986013985,0.8613264427217916,0.823045267489712,0.8539709649871905,1.326259946949602,0.7204610951008645,0.7199424046076314,10.0,10.0,4.166666666666667,10.0,3.937007874015748,4.184100418410042,3.597122302158273,4.291845493562231,3.0864197530864197,2.9940119760479043,3.597122302158273,3.802281368821293
