# ssearch36 -m 8C test_data/pone.0192851.s009.faa test_data/pone.0192851.s009.faa
# SSEARCH 36.3.8h Aug, 2019
# Query: 1.A.17.1.1 - 986 aa
# Database: test_data/pone.0192851.s009.faa
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 50 hits found
1.A.17.1.4	1.A.17.1.16	34.63	436	285	105	239	764	490	940	3.1e-37	147.5
1.A.17.1.4	1.A.17.1.13	33.56	447	297	105	283	802	855	1333	2.2e-30	124.9
1.A.17.1.4	1.A.17.1.10	32.60	454	306	148	232	753	178	711	1.3e-26	111.7
1.A.17.1.4	1.A.17.1.10	25.45	55	41	1	834	888	720	775	0.66	26.2
1.A.17.1.4	1.A.17.1.11	33.00	497	333	160	123	748	55	582	1.5e-24	104.4
1.A.17.1.4	1.A.17.1.11	36.00	50	32	6	828	878	587	641	0.62	26.0
1.A.17.1.4	1.A.17.1.15	27.05	414	302	46	357	798	168	599	1.1e-23	101.6
1.A.17.1.4	1.A.17.1.12	29.82	446	313	126	217	739	641	1135	5.6e-21	93.9
1.A.17.1.4	1.A.17.1.18	27.90	466	336	112	192	748	99	585	2.2e-20	90.7
1.A.17.1.4	1.A.17.1.17	29.82	446	313	139	206	747	105	593	1.2e-19	88.3
1.A.17.1.4	1.A.17.2.2	29.52	227	160	49	438	712	401	628	3e-10	57.0
1.A.17.1.4	1.A.17.2.1	26.53	490	360	112	203	795	105	603	5.9e-10	55.8
1.A.17.1.4	1.A.17.3.6	22.14	262	204	28	467	749	778	1046	0.00045	37.6
1.A.17.1.4	1.A.17.3.7	22.16	185	144	22	510	712	568	756	0.0005	37.1
1.A.17.1.4	1.A.17.3.8	24.15	236	179	34	506	755	790	1045	0.00074	36.6
1.A.17.1.4	1.A.17.2.3	30.33	211	147	63	459	719	300	523	0.0019	34.4
1.A.17.1.4	1.A.17.2.5	25.30	336	251	70	376	774	567	909	0.0025	34.4
1.A.17.1.4	1.A.17.4.3	25.12	207	155	45	446	696	405	612	0.013	31.8
1.A.17.1.4	1.A.17.5.5	22.70	348	269	55	435	822	384	746	0.014	31.8
1.A.17.1.4	1.A.17.2.4	25.65	191	142	39	514	707	192	418	0.019	30.6
1.A.17.1.4	1.A.17.6.5	21.22	245	193	31	468	731	343	599	0.024	30.6
1.A.17.1.4	1.A.17.6.2	20.21	292	233	31	465	779	554	853	0.025	31.1
1.A.17.1.4	1.A.17.6.7	25.87	143	106	21	513	666	601	753	0.095	29.1
1.A.17.1.4	1.A.17.7.1	23.96	96	73	16	459	567	378	476	0.11	28.9
1.A.17.1.4	1.A.17.7.5	23.19	69	53	3	499	567	392	463	0.14	28.4
1.A.17.1.4	1.A.17.7.2	25.81	62	46	3	517	578	338	402	0.26	27.2
1.A.17.1.4	1.A.17.5.10	21.35	370	291	54	354	743	239	642	0.84	25.8
1.A.17.1.4	1.A.17.4.5	30.00	60	42	3	519	580	419	479	0.91	25.5
1.A.17.1.4	1.A.17.3.9	22.73	44	34	0	518	561	634	677	0.95	26.0
1.A.17.1.4	1.A.17.5.3	24.44	225	170	33	460	706	428	663	1.3	25.3
1.A.17.1.4	1.A.17.6.6	22.01	318	248	47	372	724	367	696	1.3	25.3
1.A.17.1.4	1.A.17.4.6	26.32	304	224	71	76	410	52	395	1.9	24.6
1.A.17.1.4	1.A.17.5.1	25.62	121	90	17	441	577	347	468	2.1	24.3
1.A.17.1.4	1.A.17.7.3	32.88	73	49	16	741	817	380	464	2.1	24.3
1.A.17.1.4	1.A.17.6.4	25.16	155	116	20	402	566	386	550	2.7	24.3
1.A.17.1.4	1.A.17.5.11	23.61	144	110	18	505	663	481	627	2.7	24.1
1.A.17.1.4	1.A.17.3.5	23.04	204	157	45	514	759	562	768	2.8	24.3
1.A.17.1.4	1.A.17.6.3	26.09	138	102	20	430	580	433	577	3.4	23.8
1.A.17.1.4	1.A.17.5.9	20.68	266	211	23	465	747	373	644	3.8	23.6
1.A.17.1.4	1.A.17.5.2	22.08	231	180	32	454	706	423	663	3.9	23.6
1.A.17.1.4	1.A.17.5.7	41.46	41	24	4	209	250	215	258	4.1	23.6
1.A.17.1.4	1.A.17.4.2	25.69	109	81	30	232	351	30	157	4.8	23.1
1.A.17.1.4	1.A.17.4.11	37.74	53	33	4	351	406	414	467	5.7	22.9
1.A.17.1.4	1.A.17.3.4	25.62	160	119	39	678	868	561	728	5.8	23.6
1.A.17.1.4	1.A.17.3.10	25.16	159	119	27	513	692	689	853	6	23.4
1.A.17.1.4	1.A.17.4.8	20.00	60	48	0	649	708	638	697	6.7	23.4
1.A.17.1.4	1.A.17.4.7	20.83	168	133	19	1	183	1	172	8.3	23.1
1.A.17.1.4	1.A.17.4.4	29.81	161	113	35	620	814	306	467	9	22.4
1.A.17.1.4	1.A.17.3.11	23.60	89	68	8	27	120	999	1090	9.6	22.9
# SSEARCH 36.3.8h Aug, 2019
# Query: 1.A.17.1.5 - 782 aa
# Database: test_data/pone.0192851.s009.faa
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 46 hits found
1.A.17.1.5	1.A.17.1.5	100.00	782	0	0	1	782	1	782	0	1175.7
1.A.17.1.5	1.A.17.1.4	40.06	619	371	65	119	749	208	879	2.3e-92	329.9
1.A.17.1.5	1.A.17.1.1	42.42	620	357	107	131	772	263	967	1.9e-90	323.7
1.A.17.1.5	1.A.17.1.2	40.55	614	365	65	116	744	202	865	3.2e-90	322.9
1.A.17.1.5	1.A.17.1.3	41.58	606	354	75	119	739	278	943	4.8e-90	322.4
1.A.17.1.5	1.A.17.1.7	37.45	542	339	43	160	731	528	1082	7.6e-73	265.5
1.A.17.1.5	1.A.17.1.6	32.41	503	340	95	168	732	598	1133	8.4e-41	159.1
1.A.17.1.5	1.A.17.1.8	34.47	441	289	85	139	621	287	770	2.2e-38	150.7
1.A.17.1.5	1.A.17.1.8	35.56	45	29	0	697	741	776	820	0.0058	33.0
1.A.17.1.5	1.A.17.1.14	31.84	446	304	72	119	623	362	820	2.1e-36	144.0
1.A.17.1.5	1.A.17.1.9	28.44	450	322	37	160	623	239	711	1.4e-35	141.2
1.A.17.1.5	1.A.17.1.10	34.68	447	292	124	141	627	181	711	1.5e-29	121.2
1.A.17.1.5	1.A.17.1.10	28.81	59	42	4	702	764	720	778	0.24	27.5
1.A.17.1.5	1.A.17.1.16	30.12	425	297	86	143	631	488	934	8.8e-29	119.2
1.A.17.1.5	1.A.17.1.18	27.42	507	368	116	45	621	32	584	2.4e-20	90.4
1.A.17.1.5	1.A.17.1.11	30.35	402	280	120	133	617	139	577	8.6e-20	88.4
1.A.17.1.5	1.A.17.1.15	26.36	349	257	35	260	621	184	554	1.1e-17	81.3
1.A.17.1.5	1.A.17.1.17	26.53	524	385	116	35	621	17	593	3.8e-17	79.8
1.A.17.1.5	1.A.17.1.13	28.09	388	279	81	175	623	855	1262	6.1e-16	76.7
1.A.17.1.5	1.A.17.1.12	26.50	449	330	121	127	634	647	1157	1.1e-12	66.0
1.A.17.1.5	1.A.17.2.2	29.47	207	146	60	327	586	415	628	6.8e-05	39.0
1.A.17.1.5	1.A.17.7.5	21.78	101	79	2	334	436	362	462	0.0027	33.9
1.A.17.1.5	1.A.17.7.1	21.71	175	137	21	334	514	375	564	0.0082	32.4
1.A.17.1.5	1.A.17.2.1	21.23	212	167	29	347	586	322	534	0.024	30.4
1.A.17.1.5	1.A.17.4.9	37.33	75	47	18	144	219	181	272	0.055	30.8
1.A.17.1.5	1.A.17.6.4	31.34	67	46	2	546	613	555	622	0.12	28.6
1.A.17.1.5	1.A.17.6.4	27.83	115	83	10	511	626	625	748	0.3	27.3
1.A.17.1.5	1.A.17.6.4	35.00	80	52	14	127	212	186	273	0.66	26.2
1.A.17.1.5	1.A.17.7.3	20.21	94	75	0	350	443	343	436	0.13	28.2
1.A.17.1.5	1.A.17.4.1	29.45	146	103	38	127	289	152	318	0.16	28.2
1.A.17.1.5	1.A.17.3.6	24.34	267	202	45	324	622	766	1045	0.35	27.7
1.A.17.1.5	1.A.17.4.7	23.53	289	221	62	160	460	138	476	0.37	27.5
1.A.17.1.5	1.A.17.4.6	38.03	71	44	18	143	213	118	206	0.63	25.9
1.A.17.1.5	1.A.17.4.6	23.81	84	64	6	270	353	364	453	0.74	25.7
1.A.17.1.5	1.A.17.3.7	20.69	232	184	32	328	590	527	759	0.71	26.4
1.A.17.1.5	1.A.17.5.7	32.50	40	27	4	167	210	459	498	0.72	25.9
1.A.17.1.5	1.A.17.2.5	26.17	107	79	10	535	650	801	908	0.89	25.7
1.A.17.1.5	1.A.17.2.3	26.91	249	182	55	298	586	255	518	0.91	25.3
1.A.17.1.5	1.A.17.3.8	22.28	202	157	23	376	594	790	997	1	25.9
1.A.17.1.5	1.A.17.4.5	23.70	135	103	9	100	237	45	185	1.1	25.1
1.A.17.1.5	1.A.17.4.3	30.00	80	56	14	147	226	189	282	1.2	25.1
1.A.17.1.5	1.A.17.5.9	25.17	143	107	16	270	425	321	466	1.4	24.8
1.A.17.1.5	1.A.17.3.9	20.00	230	184	17	388	628	634	869	1.8	24.8
1.A.17.1.5	1.A.17.6.5	28.91	128	91	30	159	308	144	279	2	23.9
1.A.17.1.5	1.A.17.7.2	22.97	209	161	34	387	620	338	555	2.1	23.9
1.A.17.1.5	1.A.17.6.6	22.11	294	229	34	139	448	254	565	3.8	23.5
1.A.17.1.5	1.A.17.5.6	25.35	213	159	33	335	571	386	607	4.4	23.5
1.A.17.1.5	1.A.17.5.11	22.54	284	220	28	330	633	439	730	5.4	22.8
1.A.17.1.5	1.A.17.3.1	29.03	62	44	10	629	697	603	667	6.7	24.2
1.A.17.1.5	1.A.17.4.2	33.33	60	40	6	149	213	77	137	6.7	22.4
1.A.17.1.5	1.A.17.5.8	26.04	96	71	8	541	639	530	630	7.6	22.6
# SSEARCH 36.3.8h Aug, 2019
# Query: 1.A.17.1.6 - 1231 aa
# Database: test_data/pone.0192851.s009.faa
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 46 hits found
1.A.17.1.6	1.A.17.1.6	100.00	1231	0	0	1	1231	1	1231	0	1710.9
1.A.17.1.6	1.A.17.1.7	30.68	792	549	142	282	1141	226	1091	3.2e-55	207.6
1.A.17.1.6	1.A.17.1.4	30.91	770	532	167	311	1172	60	904	7e-49	186.2
1.A.17.1.6	1.A.17.1.2	32.14	728	494	170	310	1132	50	852	1.3e-46	178.7
1.A.17.1.6	1.A.17.1.8	33.28	574	383	113	496	1141	205	819	4.3e-46	177.0
1.A.17.1.6	1.A.17.1.8	31.34	67	46	2	329	397	88	154	0.66	26.8
1.A.17.1.6	1.A.17.1.3	31.58	722	494	175	340	1152	152	957	2e-43	168.2
1.A.17.1.6	1.A.17.1.1	34.00	703	464	205	341	1142	121	929	2.3e-43	168.0
1.A.17.1.6	1.A.17.1.14	33.12	471	315	90	585	1142	395	868	1.3e-39	155.3
1.A.17.1.6	1.A.17.1.5	32.21	503	341	95	598	1133	168	732	2.1e-39	154.5
1.A.17.1.6	1.A.17.1.9	27.17	762	555	123	339	1192	30	822	4.6e-35	140.1
1.A.17.1.6	1.A.17.1.10	33.01	521	349	133	572	1154	179	770	1.2e-29	122.1
1.A.17.1.6	1.A.17.1.16	28.76	459	327	102	605	1159	532	996	1.7e-26	112.3
1.A.17.1.6	1.A.17.1.13	27.01	485	354	94	527	1079	765	1275	2.9e-24	105.0
1.A.17.1.6	1.A.17.1.18	27.51	527	382	91	595	1203	163	698	6.3e-23	99.7
1.A.17.1.6	1.A.17.1.12	26.56	512	376	90	601	1177	713	1249	7e-20	90.7
1.A.17.1.6	1.A.17.1.17	28.17	458	329	100	560	1081	129	622	5.3e-17	80.0
1.A.17.1.6	1.A.17.1.15	24.86	350	263	38	677	1055	186	544	9.9e-17	78.9
1.A.17.1.6	1.A.17.1.11	29.05	475	337	138	544	1133	125	622	1.1e-13	68.8
1.A.17.1.6	1.A.17.2.1	24.84	306	230	75	687	1066	261	567	0.0015	35.0
1.A.17.1.6	1.A.17.2.2	23.42	269	206	35	745	1030	343	629	0.002	34.8
1.A.17.1.6	1.A.17.7.4	26.80	194	142	33	718	936	59	260	0.033	30.3
1.A.17.1.6	1.A.17.3.8	24.30	251	190	40	772	1049	755	1018	0.069	30.5
1.A.17.1.6	1.A.17.3.7	19.40	201	162	32	800	1030	555	757	0.087	30.1
1.A.17.1.6	1.A.17.3.11	25.57	176	131	32	728	933	623	800	0.11	29.8
1.A.17.1.6	1.A.17.3.11	21.61	236	185	20	19	258	293	544	0.15	29.4
1.A.17.1.6	1.A.17.2.4	27.00	237	173	43	609	874	52	302	0.22	27.5
1.A.17.1.6	1.A.17.7.1	23.68	114	87	11	759	883	378	491	0.24	28.1
1.A.17.1.6	1.A.17.4.7	25.95	185	137	31	594	799	275	469	0.43	27.9
1.A.17.1.6	1.A.17.6.5	22.45	147	114	5	803	954	381	527	0.44	26.8
1.A.17.1.6	1.A.17.3.9	20.36	280	223	32	818	1125	633	916	0.46	27.5
1.A.17.1.6	1.A.17.4.9	21.29	202	159	21	1	218	670	876	0.48	28.3
1.A.17.1.6	1.A.17.7.2	19.75	81	65	0	796	876	316	396	0.52	26.6
1.A.17.1.6	1.A.17.5.11	31.69	183	125	39	748	942	480	689	0.55	26.8
1.A.17.1.6	1.A.17.6.4	24.40	418	316	81	598	1030	226	709	0.55	27.1
1.A.17.1.6	1.A.17.6.7	30.73	192	133	56	758	978	547	765	1.1	26.0
1.A.17.1.6	1.A.17.7.5	21.62	111	87	11	759	880	365	475	1.4	25.6
1.A.17.1.6	1.A.17.5.12	33.33	33	22	0	112	144	370	402	1.8	25.1
1.A.17.1.6	1.A.17.6.3	24.68	235	177	38	695	939	407	669	1.9	25.1
1.A.17.1.6	1.A.17.4.8	22.58	124	96	6	799	924	597	724	2.7	25.1
1.A.17.1.6	1.A.17.6.2	21.19	151	119	10	741	900	680	831	3.1	24.5
1.A.17.1.6	1.A.17.7.3	25.49	153	114	18	804	956	1	171	3.4	24.1
1.A.17.1.6	1.A.17.3.1	27.61	163	118	27	176	341	928	1114	4.7	25.3
1.A.17.1.6	1.A.17.5.5	25.28	178	133	47	750	944	438	645	5.4	23.6
1.A.17.1.6	1.A.17.4.1	21.91	251	196	28	593	864	207	464	5.6	23.6
1.A.17.1.6	1.A.17.5.7	23.97	121	92	14	560	690	425	549	8.3	23.0
1.A.17.1.6	1.A.17.6.1	24.74	97	73	17	72	183	63	161	9.6	22.8
1.A.17.1.6	1.A.17.5.9	22.86	140	108	15	927	1076	513	657	10	22.6
# SSEARCH 36.3.8h Aug, 2019
# Query: 1.A.17.1.7 - 1153 aa
# Database: test_data/pone.0192851.s009.faa
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 50 hits found
1.A.17.1.7	1.A.17.1.7	100.00	1153	0	0	1	1153	1	1153	0	1722.8
1.A.17.1.7	1.A.17.1.2	39.89	742	446	97	300	1097	85	867	1e-102	364.9
1.A.17.1.7	1.A.17.1.4	39.48	770	466	120	273	1111	69	889	1.8e-96	344.2
1.A.17.1.7	1.A.17.1.1	38.33	741	457	117	300	1089	118	926	4e-93	333.1
1.A.17.1.7	1.A.17.1.3	37.09	771	485	110	267	1089	114	942	4.1e-92	329.8
1.A.17.1.7	1.A.17.1.5	37.45	542	339	43	528	1082	160	731	1.4e-72	264.6
1.A.17.1.7	1.A.17.1.8	38.36	709	437	183	273	1110	76	838	1.6e-70	258.0
1.A.17.1.7	1.A.17.1.6	30.68	792	549	142	226	1091	282	1141	5.2e-57	213.5
1.A.17.1.7	1.A.17.1.9	32.35	711	481	128	297	1098	25	772	7.2e-53	199.2
1.A.17.1.7	1.A.17.1.14	36.57	432	274	64	528	1017	401	838	2.9e-46	177.4
1.A.17.1.7	1.A.17.1.16	33.76	542	359	163	460	1150	478	1033	5.1e-39	153.8
1.A.17.1.7	1.A.17.1.10	32.29	607	411	206	413	1138	119	812	3.1e-32	130.7
1.A.17.1.7	1.A.17.1.13	28.75	574	409	123	345	994	642	1262	3e-27	114.8
1.A.17.1.7	1.A.17.1.15	28.97	359	255	22	626	993	184	555	1.9e-26	111.1
1.A.17.1.7	1.A.17.1.15	40.00	30	18	0	547	576	151	180	0.42	26.9
1.A.17.1.7	1.A.17.1.11	32.58	445	300	148	525	1094	166	633	3.5e-23	100.3
1.A.17.1.7	1.A.17.1.18	29.58	409	288	71	532	993	159	585	3.8e-22	96.9
1.A.17.1.7	1.A.17.1.17	30.24	410	286	87	529	993	152	593	7.9e-19	85.9
1.A.17.1.7	1.A.17.1.12	28.11	498	358	140	546	1148	718	1250	9.4e-19	86.8
1.A.17.1.7	1.A.17.2.3	31.13	212	146	60	703	958	292	519	1.9e-07	48.0
1.A.17.1.7	1.A.17.2.2	27.70	278	201	57	624	958	352	629	3.1e-07	47.4
1.A.17.1.7	1.A.17.2.1	27.03	296	216	66	626	983	261	560	3.1e-07	47.2
1.A.17.1.7	1.A.17.2.1	28.89	90	64	20	24	122	13	113	0.016	31.5
1.A.17.1.7	1.A.17.3.7	22.83	254	196	36	673	958	500	757	9.1e-06	43.2
1.A.17.1.7	1.A.17.7.5	25.88	170	126	29	711	891	365	552	0.00019	38.3
1.A.17.1.7	1.A.17.2.5	24.46	327	247	66	621	1007	560	892	0.00024	38.1
1.A.17.1.7	1.A.17.7.1	22.73	176	136	27	711	896	378	570	0.00065	36.6
1.A.17.1.7	1.A.17.7.3	26.60	94	69	5	718	814	339	434	0.00065	36.4
1.A.17.1.7	1.A.17.5.5	24.48	290	219	39	683	995	369	674	0.00077	36.4
1.A.17.1.7	1.A.17.7.2	24.84	161	121	26	714	888	293	465	0.00091	35.7
1.A.17.1.7	1.A.17.3.8	23.37	261	200	18	761	1030	804	1073	0.0032	34.8
1.A.17.1.7	1.A.17.3.8	24.25	301	228	48	468	801	183	498	0.02	32.2
1.A.17.1.7	1.A.17.7.4	23.76	101	77	1	713	814	95	195	0.011	31.7
1.A.17.1.7	1.A.17.6.2	23.27	391	300	74	563	996	400	821	0.037	30.8
1.A.17.1.7	1.A.17.3.1	18.03	183	150	12	3	190	2258	2447	0.1	30.8
1.A.17.1.7	1.A.17.2.4	22.91	358	276	53	546	950	51	414	0.27	27.1
1.A.17.1.7	1.A.17.6.3	22.89	166	128	15	660	836	423	592	0.54	26.9
1.A.17.1.7	1.A.17.6.3	24.35	115	87	7	539	660	684	798	0.54	26.9
1.A.17.1.7	1.A.17.4.2	29.05	179	127	37	481	670	269	473	0.99	25.8
1.A.17.1.7	1.A.17.3.10	25.94	266	197	43	773	1067	697	976	1.5	25.8
1.A.17.1.7	1.A.17.5.11	28.25	223	160	39	742	989	479	715	1.7	25.1
1.A.17.1.7	1.A.17.6.5	27.17	254	185	59	533	806	147	439	2.1	24.5
1.A.17.1.7	1.A.17.4.1	25.26	95	71	9	1	101	8	105	2.2	24.9
1.A.17.1.7	1.A.17.5.9	28.57	98	70	11	404	504	209	314	2.3	24.7
1.A.17.1.7	1.A.17.5.2	24.44	90	68	9	678	769	602	698	2.8	24.5
1.A.17.1.7	1.A.17.5.7	21.49	121	95	11	750	877	524	648	2.9	24.5
1.A.17.1.7	1.A.17.3.4	20.90	134	106	14	671	817	316	450	4.1	24.5
1.A.17.1.7	1.A.17.3.9	20.34	236	188	14	760	1003	633	874	5.4	23.8
1.A.17.1.7	1.A.17.3.11	25.70	214	159	53	699	952	643	869	5.7	24.0
1.A.17.1.7	1.A.17.5.3	23.33	90	69	9	678	769	602	698	5.9	23.4
1.A.17.1.7	1.A.17.4.11	29.82	57	40	3	525	581	449	508	6	23.1
1.A.17.1.7	1.A.17.4.6	27.59	58	42	2	45	104	3	60	6.2	23.1
1.A.17.1.7	1.A.17.6.1	22.88	118	91	16	8	128	110	240	7.2	23.1
1.A.17.1.7	1.A.17.5.4	19.39	98	79	4	8	109	880	977	7.9	23.1
# SSEARCH 36.3.8h Aug, 2019
# Query: 1.A.17.1.8 - 942 aa
# Database: test_data/pone.0192851.s009.faa
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 53 hits found
1.A.17.1.8	1.A.17.1.8	100.00	942	0	0	1	942	1	942	0	1430.7
1.A.17.1.8	1.A.17.1.9	40.22	716	428	99	63	826	6	772	5.9e-102	361.9
1.A.17.1.8	1.A.17.1.7	38.76	707	433	187	76	838	273	1110	2.8e-72	263.9
1.A.17.1.8	1.A.17.1.4	36.47	669	425	161	12	770	8	747	1.4e-62	231.3
1.A.17.1.8	1.A.17.1.4	32.31	65	44	1	778	842	831	896	0.00015	38.5
1.A.17.1.8	1.A.17.1.2	39.76	679	409	227	74	840	70	887	1.2e-58	218.2
1.A.17.1.8	1.A.17.1.1	36.64	636	403	188	103	820	124	865	2.3e-50	190.9
1.A.17.1.8	1.A.17.1.1	24.21	95	72	10	772	867	872	975	0.002	34.9
1.A.17.1.8	1.A.17.1.3	37.69	589	367	169	99	770	152	826	5e-50	189.7
1.A.17.1.8	1.A.17.1.3	39.53	43	26	0	776	818	901	943	0.0032	34.2
1.A.17.1.8	1.A.17.1.6	33.28	574	383	113	205	819	496	1141	8.8e-49	185.9
1.A.17.1.8	1.A.17.1.6	31.34	67	46	2	88	154	329	397	0.43	27.5
1.A.17.1.8	1.A.17.1.14	35.93	487	312	70	314	849	400	907	6.8e-48	182.5
1.A.17.1.8	1.A.17.1.16	29.10	512	363	63	330	892	531	1054	7.4e-40	156.3
1.A.17.1.8	1.A.17.1.5	34.47	441	289	85	287	770	139	621	3e-39	153.6
1.A.17.1.8	1.A.17.1.5	35.56	45	29	0	776	820	697	741	0.004	33.6
1.A.17.1.8	1.A.17.1.10	31.45	531	364	95	317	863	200	809	4.4e-39	153.1
1.A.17.1.8	1.A.17.1.13	29.73	518	364	72	254	826	778	1312	8.2e-33	133.0
1.A.17.1.8	1.A.17.1.18	28.98	452	321	83	323	825	163	646	7.6e-28	115.6
1.A.17.1.8	1.A.17.1.17	27.04	477	348	73	307	819	141	654	2.5e-25	107.2
1.A.17.1.8	1.A.17.1.12	28.51	484	346	79	329	854	713	1233	2.5e-25	108.4
1.A.17.1.8	1.A.17.1.15	27.21	463	337	61	324	831	138	616	7.7e-25	105.4
1.A.17.1.8	1.A.17.1.11	28.09	445	320	67	316	813	166	624	3.8e-24	103.2
1.A.17.1.8	1.A.17.2.2	27.07	351	256	89	320	736	256	629	5.3e-08	49.6
1.A.17.1.8	1.A.17.2.3	27.45	255	185	68	427	736	252	519	1.3e-05	41.7
1.A.17.1.8	1.A.17.2.1	22.12	208	162	34	335	565	188	406	0.0012	34.9
1.A.17.1.8	1.A.17.7.5	27.12	118	86	5	443	565	340	457	0.0026	34.2
1.A.17.1.8	1.A.17.7.1	26.09	115	85	11	443	565	353	470	0.0031	34.0
1.A.17.1.8	1.A.17.2.4	24.76	319	240	67	290	635	1	359	0.004	32.9
1.A.17.1.8	1.A.17.3.9	22.88	118	91	6	519	637	631	753	0.011	32.4
1.A.17.1.8	1.A.17.3.7	24.91	269	202	57	422	736	478	757	0.028	31.3
1.A.17.1.8	1.A.17.5.7	26.56	305	224	58	225	567	346	670	0.029	30.9
1.A.17.1.8	1.A.17.6.6	24.45	229	173	51	339	578	297	565	0.034	30.6
1.A.17.1.8	1.A.17.6.4	20.53	419	333	84	323	778	287	752	0.15	28.6
1.A.17.1.8	1.A.17.3.6	23.86	176	134	13	443	626	749	929	0.27	28.4
1.A.17.1.8	1.A.17.2.5	24.02	358	272	88	350	781	527	898	0.32	27.5
1.A.17.1.8	1.A.17.5.2	28.36	201	144	25	470	683	148	360	0.54	26.6
1.A.17.1.8	1.A.17.6.5	20.56	107	85	5	456	567	333	439	0.65	25.9
1.A.17.1.8	1.A.17.6.2	24.37	119	90	11	1	122	251	377	0.93	25.9
1.A.17.1.8	1.A.17.4.5	27.10	107	78	9	474	586	372	481	1	25.4
1.A.17.1.8	1.A.17.6.3	21.28	282	222	39	273	580	289	583	1	25.7
1.A.17.1.8	1.A.17.7.4	23.91	138	105	11	443	590	68	206	1.3	24.5
1.A.17.1.8	1.A.17.5.3	24.51	204	154	29	457	683	151	360	1.6	25.0
1.A.17.1.8	1.A.17.4.4	23.33	120	92	11	379	499	590	719	1.7	25.0
1.A.17.1.8	1.A.17.4.11	25.49	102	76	16	479	580	343	460	1.9	24.5
1.A.17.1.8	1.A.17.5.12	23.01	113	87	15	748	862	142	267	2.1	24.5
1.A.17.1.8	1.A.17.6.1	23.71	329	251	77	160	552	226	567	2.3	24.5
1.A.17.1.8	1.A.17.4.9	25.77	97	72	8	312	409	278	381	2.3	25.7
1.A.17.1.8	1.A.17.6.7	22.35	179	139	25	445	631	368	563	2.7	24.3
1.A.17.1.8	1.A.17.7.3	17.00	100	83	2	474	575	335	434	3.5	23.6
1.A.17.1.8	1.A.17.4.1	30.00	60	42	5	329	393	286	345	3.7	23.8
1.A.17.1.8	1.A.17.3.10	32.10	81	55	16	331	411	195	291	3.9	24.1
1.A.17.1.8	1.A.17.4.7	37.93	58	36	9	841	907	1082	1139	3.9	24.3
1.A.17.1.8	1.A.17.7.2	19.55	179	144	29	441	628	256	454	6.7	22.5
1.A.17.1.8	1.A.17.3.8	21.24	226	178	32	52	285	538	787	6.8	23.4
1.A.17.1.8	1.A.17.3.4	21.85	151	118	18	402	565	282	437	6.9	23.4
1.A.17.1.8	1.A.17.5.6	25.49	204	152	28	479	694	78	297	8.7	22.7
1.A.17.1.8	1.A.17.5.1	21.92	73	57	12	262	340	566	644	9.8	22.0
# SSEARCH 36.3.8h Aug, 2019
# Query: 1.A.17.1.9 - 822 aa
# Database: test_data/pone.0192851.s009.faa
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 58 hits found
1.A.17.1.9	1.A.17.1.9	100.00	822	0	0	1	822	1	822	0	1300.7
1.A.17.1.9	1.A.17.1.8	40.22	716	428	99	6	772	63	826	2.3e-106	376.6
1.A.17.1.9	1.A.17.1.7	32.12	713	484	124	25	772	297	1098	1.6e-56	211.4
1.A.17.1.9	1.A.17.1.2	32.36	649	439	94	19	723	72	758	9.6e-52	195.1
1.A.17.1.9	1.A.17.1.2	24.44	45	34	0	727	771	823	867	0.14	28.5
1.A.17.1.9	1.A.17.1.4	30.31	640	446	90	19	709	69	747	1.8e-49	187.5
1.A.17.1.9	1.A.17.1.4	17.24	58	48	0	724	781	831	888	0.16	28.2
1.A.17.1.9	1.A.17.1.14	34.48	467	306	83	234	774	400	875	1.1e-46	178.4
1.A.17.1.9	1.A.17.1.1	30.94	669	462	128	37	765	128	864	4.2e-46	176.5
1.A.17.1.9	1.A.17.1.1	38.64	44	27	0	727	770	890	933	0.048	30.1
1.A.17.1.9	1.A.17.1.3	30.03	636	445	114	26	721	149	838	1.1e-44	171.8
1.A.17.1.9	1.A.17.1.3	38.30	47	29	0	727	773	906	952	0.03	30.8
1.A.17.1.9	1.A.17.1.6	27.43	762	553	123	30	822	339	1192	9.1e-39	152.4
1.A.17.1.9	1.A.17.1.5	28.44	450	322	37	239	711	160	623	5.7e-38	149.1
1.A.17.1.9	1.A.17.1.16	27.50	480	348	91	250	811	531	1019	1.4e-32	131.9
1.A.17.1.9	1.A.17.1.13	27.49	451	327	81	251	774	855	1313	1.2e-29	122.3
1.A.17.1.9	1.A.17.1.18	25.85	414	307	20	344	765	215	640	1.2e-28	118.0
1.A.17.1.9	1.A.17.1.18	39.22	51	31	8	235	285	149	207	0.042	29.9
